Unnamed: 0,Video_File,Duration,Scene_Cuts,Mean_Frame_Duration,Frame_Duration_Std,Min_Frame_Duration,Max_Frame_Duration,Volume_Range,Avg_Motion_Magnitude,Avg_Vector_Count,Animated_Text,Emoji_Count,Speech_Detected_AST,Video_ID,TikTok_URL,Username,ID,URL,Date,Package,Pouch,Nic_Level,Brand_ZYN,Brand_Velo,Brand_Pablo,Brand_Iceberg,Brand_Other,Music_x,ONP_use,Flavors_fruit,Flavors_Ice,Flavors_Other,Tobacco,Vapes,Alcohol,Marjiana,Misinformation,VT_Lifestyle,VT_Entertaining,VT_Marketing,VT_Anti_ONP,VT_Quit_with_ONP,VT_ONP_Sport,VT_Instructional,VT_Trying_to_Quit_ONPs,VT_ONP_News,VT_Other,Foreign_language,human_subjects,ethnic_minority,child_adoles,YA,Influencer,Nic_Level_mg_1,Nic_Level_mg_2,Use_More_than_two_pouches_1,Use_More_than_two_pouches_2,Positive,Negative,Neutral,Flavors,Substance,Loop,Siberia,Killa,Epok,Brands,Location,Followers_New,Following_New,Friends_New,Total_Likes_New,Total_Videos_New,Views_New,Likes_New,Comments_New,Saves_New,Shares_New,new_stats,FOLLOWERS,VIEWS,Music_y,Captions,
31,@ggarbarino__video_7160372834215218475.mp4,9.9,0,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.3266187,1.5763973,190223.72972973,1,0,1,7160372834215218475,,,1770,https://www.tiktok.com/@ggarbarino_/video/7160372834215218475,30-Oct-2022 11:23AM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ggarbarino_,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,US,317.0,303.0,35.0,64600.0,16.0,639.0,2.0,0.0,1.0,0.0,1.0,317.0,639.0,"Music - CHEDDY ANTHEM - FREEZERTARPS CHEDDY
","Last night was a motion piccy bro, way too many upper deckies and vodka crans #cheddy #ferda #mcgregor #zyn #upperdeck #upperdecky @jkraft22",
32,@baccercanman_video_7176105124635446574.mp4,21.621622,0,33.3667000333667,7.105427357601E-15,33.3667000333667,33.3667000333667,2.6411486,1.8659108,114129.026275116,1,0,0,7176105124635446574,https://www.tiktok.com/baccercanman/video/7176105124635446574,baccercanman,1583,https://www.tiktok.com/@baccercanman/video/7176105124635446574,11-Dec-2022 07:53PM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,baccercanman,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US,93100.0,450.0,93.0,1500000.0,307.0,15900.0,1009.0,20.0,94.0,266.0,1.0,93100.0,15900.0,"Music - Master of Puppets - Metallica
","Replying to @worgensmash #drums #baccercan #zyn #metallica #masterofpuppets #fyp


",
33,@adde.aa_video_7187804205699157253.mp4,9.938005,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,2.037894,0.5010402,70504.2983050847,0,0,0,7187804205699157253,https://www.tiktok.com/adde.aa/video/7187804205699157253,adde.aa,1422,https://www.tiktok.com/@adde.aa/video/7187804205699157253,12-Jan-2023 08:31AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adde.aa,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE,7968.0,95.0,12.0,1800000.0,42.0,478.0,25.0,0.0,42.0,13.0,1.0,7968.0,478.0,"Music - how i love being a woman - editdiaary
",Part 2 @Moa #fyp #fördig #snus #imibetterthaneveryone #norrland #cool,
34,@idakarlssonnnn_video_7264482512284552480.mp4,10.433333,5,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.691278,1.9403237,183288.923076923,1,1,0,7264482512284552480,https://www.tiktok.com/idakarlssonnnn/video/7264482512284552480,idakarlssonnnn,77,https://www.tiktok.com/@idakarlssonnnn/video/7264482512284552480,07-Aug-2023 12:42AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,idakarlssonnnn,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE,7478.0,1500.0,160.0,281300.0,208.0,3972.0,137.0,0.0,2.0,1.0,1.0,7478.0,3972.0,"Music - my girl - .
",Mitt sämsta beroende efter snus 😍,
35,@nu.nl_video_7148832832696175878.mp4,32.180998,7,33.3667000333667,1.4210854715202E-14,33.3667000333667,33.3667000333667,1.993439,0.78654075,121084.913811007,1,0,1,7148832832696175878,https://www.tiktok.com/nu.nl/video/7148832832696175878,nu.nl,1976,https://www.tiktok.com/@nu.nl/video/7148832832696175878,29-Sep-2022 09:02AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,nu.nl,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,208500.0,0.0,0.0,7400000.0,931.0,1000000.0,71100.0,1963.0,7018.0,6056.0,1.0,208500.0,1000000.0,"Music - Serious and fragrant background music - Sheep Sounds
",De politie heeft een belangrijke waarschuwing voor jou en je vrienden. #snus #nieuws #nunl,
36,@adde.aa_video_7162162320955706629.mp4,18.366667,2,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.3400798,1.2573597,218936.947272727,0,1,0,7162162320955706629,https://www.tiktok.com/adde.aa/video/7162162320955706629,adde.aa,1744,https://www.tiktok.com/@adde.aa/video/7162162320955706629,04-Nov-2022 07:07AM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adde.aa,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE,7968.0,95.0,12.0,1800000.0,42.0,36500.0,1588.0,10.0,74.0,7.0,1.0,7968.0,36500.0,"Music - Can Can - Rias Orchestra & Helmuth Brandenburg
","
Snus oskulden tagen 😅 @Moa #äktasnusare #fördig #snus #fyp 
",
37,@antoniobankjes_video_7256469718310210843.mp4,50.766667,21,33.5314839277851,1.4210854715202E-14,33.5314839277851,33.5314839277851,1.402674,5.22258,252038.1440846,1,1,1,7256469718310210843,https://www.tiktok.com/antoniobankjes/video/7256469718310210843,antoniobankjes,293,https://www.tiktok.com/@antoniobankjes/video/7256469718310210843,16-Jul-2023 10:28AM,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,antoniobankjes,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NL,17300.0,230.0,193.0,744600.0,260.0,43100.0,3525.0,54.0,292.0,688.0,1.0,17300.0,43100.0,Original ,"3 PABLITO’S OP 1 VELD, HOEVEEL HATTRICKS ZIJN DAT DAN 🤔🔥⚽️ ?? #fyp #vj #opstelling #rotterdam #wk2010 #snus #viral #weekendleague",
38,@patmcafeeshowofficial_video_7166419607429844270.mp4,16.725011,12,33.3667000333667,0.0,33.3667000333667,33.3667000333667,1.2910955,1.1156738,105080.548,1,1,1,7166419607429844270,https://www.tiktok.com/patmcafeeshowofficial/video/7166419607429844270,patmcafeeshowofficial,1697,https://www.tiktok.com/@patmcafeeshowofficial/video/7166419607429844270,15-Nov-2022 05:28PM,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,patmcafeeshowofficial,6.0,6.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,US,1400000.0,0.0,0.0,102300000.0,1825.0,2700000.0,289600.0,1823.0,15011.0,23000.0,1.0,1400000.0,2700000.0,Original,Taylor Heinicke is an ABSOLUTE DAWG 😂😂 #patmcafee #patmcafeeshow #nfl #football #sports #fyp #foryoupage #college #collegegameday #taylorheinicke #commanders #washington #dc #zyn,
39,@rentredanslegame_video_7185146441533279493.mp4,84.266667,22,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.7987419,1.5041441,134097.729323308,1,0,0,7185146441533279493,https://www.tiktok.com/rentredanslegame/video/7185146441533279493,rentredanslegame,1465,https://www.tiktok.com/@rentredanslegame/video/7185146441533279493,05-Jan-2023 04:43AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,rentredanslegame,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,FR,1250.0,67.0,10.0,352.0,7.0,133.0,7.0,1.0,13.0,0.0,1.0,1250.0,133.0,Original ,"
#snus #nothanks #tabac #sanstabac #rentredanslegame
",
40,@antoniobankjes_video_7253108838667128091.mp4,55.333333,9,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.5597541,1.7342443,164957.248945148,1,1,1,7253108838667128091,https://www.tiktok.com/antoniobankjes/video/7253108838667128091,antoniobankjes,357,https://www.tiktok.com/@antoniobankjes/video/7253108838667128091,07-Jul-2023 09:06AM,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,antoniobankjes,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NL,17300.0,230.0,193.0,744600.0,260.0,37400.0,2877.0,68.0,367.0,990.0,1.0,17300.0,37400.0,Original,Angel uit de aanval gehaald 😓… #fyp #fy #vj #snus #hari #catched #gotcatch #opstelling #metime #weekend,
41,@polinakplv_video_7253854827535486235.mp4,23.986009,9,36.1488185017597,7.105427357601E-15,36.1488185017597,36.1488185017597,1.186892,1.5377476,183382.098187311,0,0,0,7253854827535486235,https://www.tiktok.com/polinakplv/video/7253854827535486235,polinakplv,343,https://www.tiktok.com/@polinakplv/video/7253854827535486235,09-Jul-2023 09:21AM,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,polinakplv,80.0,80.0,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,EE,4627.0,40.0,15.0,268100.0,36.0,4848.0,217.0,1.0,18.0,77.0,1.0,4627.0,4848.0,Original - original sound - summer songs<333,"А еще сейчас у них скидки на многие товары, так что все бежим к @SnusCore #pouches #snus #unboxing",
42,@bordsanka_video_7166989704024362246.mp4,126.4,4,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,0.54342747,0.36500332,37899.5439198101,1,0,1,7166989704024362246,https://www.tiktok.com/bordsanka/video/7166989704024362246,bordsanka,1690,https://www.tiktok.com/@bordsanka/video/7166989704024362246,17-Nov-2022 06:20AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,bordsanka,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,829.0,281.0,26.0,12600.0,132.0,3151.0,102.0,6.0,25.0,1.0,1.0,829.0,3151.0,Music - Emotional (Instrumental) - BLVKSHP,"Volt dark frost får 7/10, smakar fluortablett men på ett lite nostalgisk sätt så ändå trevligt, någon som kommer ihåg fluortabletter? Nån annan som är taggad på vintern o skidåkning????? jag är iaf #snusreview #snus #volt",
43,@antoniobankjes_video_7265362837411745056.mp4,41.966667,20,33.3333333333333,0.0,33.3333333333333,33.3333333333333,2.190672,5.316976,316455.83227345,1,2,1,7265362837411745056,https://www.tiktok.com/antoniobankjes/video/7265362837411745056,antoniobankjes,53,https://www.tiktok.com/@antoniobankjes/video/7265362837411745056,09-Aug-2023 09:38AM,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,antoniobankjes,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NL,17300.0,230.0,193.0,744600.0,260.0,46500.0,2937.0,61.0,338.0,724.0,1.0,17300.0,46500.0,Original ,Reageer “ LATEN WE GAAAN MAH🚀 !” om “RUST” te unlocken 🔓!! #fyp #vj #viralvideos #snus #music #newmusic,
44,@tuvellizz_video_7196354439828049157.mp4,5.966667,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.6536877,1.1879269,238784.724719101,1,1,1,7196354439828049157,https://www.tiktok.com/tuvellizz/video/7196354439828049157,tuvellizz,1317,https://www.tiktok.com/@tuvellizz/video/7196354439828049157,04-Feb-2023 09:30AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,tuvellizz,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE,34500.0,291.0,153.0,1600000.0,524.0,15700.0,709.0,64.0,46.0,36.0,1.0,34500.0,15700.0,"Music - quiet - alana
",Skriv erat favoritsnus så ratear jag från 1-10 🙏🏼 #fördig #snus,
45,@jannemattsson01_video_7203728269311479046.mp4,28.511995,8,33.3333333333333,1.4210854715202E-14,33.3333333333333,33.3333333333333,1.4185228,0.8222964,95105.4613583138,1,0,1,7203728269311479046,https://www.tiktok.com/jannemattsson01/video/7203728269311479046,jannemattsson01,1233,https://www.tiktok.com/@jannemattsson01/video/7203728269311479046,24-Feb-2023 06:24AM,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,jannemattsson01,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,155700.0,100.0,87.0,8300000.0,450.0,199200.0,17600.0,125.0,723.0,323.0,1.0,155700.0,199200.0,Original ,Här är fin och magnifik snus recension,
46,@baccercanman_video_7251127729364438318.mp4,30.03003,0,33.3667000333667,1.4210854715202E-14,33.3667000333667,33.3667000333667,2.732747,1.4776284,168829.959955506,1,0,0,7251127729364438318,https://www.tiktok.com/baccercanman/video/7251127729364438318,baccercanman,396,https://www.tiktok.com/@baccercanman/video/7251127729364438318,02-Jul-2023 12:59AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,baccercanman,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US,93100.0,450.0,93.0,1500000.0,307.0,10300.0,409.0,6.0,24.0,128.0,1.0,93100.0,10300.0,"Music - The Red - Chevelle
","
#onthisday #fyp #baccercan #zyn #chevelle #thered #metal #rock #music
",
47,@nothunterpitre_video_7248066480678489386.mp4,59.022993,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,3.2248604,1.2352496,99013.3738687783,1,0,1,7248066480678489386,https://www.tiktok.com/nothunterpitre/video/7248066480678489386,nothunterpitre,456,https://www.tiktok.com/@nothunterpitre/video/7248066480678489386,23-Jun-2023 06:59PM,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,nothunterpitre,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,US,43800.0,486.0,125.0,663700.0,311.0,4315.0,411.0,10.0,18.0,6.0,1.0,43800.0,4315.0,"Music - The Old Stuff - Boogie T & G-Space
",One zyn down ladies and gents ,
48,@copacabanathacreator_video_7238283717259644206.mp4,27.861195,3,33.3667000333667,7.105427357601E-15,33.3667000333667,33.3667000333667,2.1899118,4.194218,424842.985611511,1,0,1,7238283717259644206,https://www.tiktok.com/copacabanathacreator/video/7238283717259644206,copacabanathacreator,642,https://www.tiktok.com/@copacabanathacreator/video/7238283717259644206,28-May-2023 10:17AM,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,copacabanathacreator,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,US,268.0,1099.0,17.0,1773.0,75.0,3274.0,70.0,1.0,13.0,12.0,1.0,268.0,3274.0,,,
49,@redbull__bagelbite_video_7166180181802044715.mp4,7.783333,4,43.3701657458564,0.0,43.3701657458564,43.3701657458564,1.3239752,1.3388178,106513.705555556,0,1,0,7166180181802044715,,,1705,https://www.tiktok.com/@redbull__bagelbite/video/7166180181802044715,15-Nov-2022 01:59AM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,redbull__bagelbite,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US,5022.0,935.0,43.0,87400.0,123.0,414.0,9.0,0.0,0.0,0.0,1.0,5022.0,414.0,"Music - original sound - Whatsername
",zyn let's me know he was there 💜,
50,@joeyneus_video_7145505941138459946.mp4,13.169002,0,33.8487972508591,7.105427357601E-15,33.8487972508591,33.8487972508591,2.0104792,6.1425877,358780.88372093,0,0,1,7145505941138459946,https://www.tiktok.com/joeyneus/video/7145505941138459946,joeyneus,2058,https://www.tiktok.com/@joeyneus/video/7145505941138459946,20-Sep-2022 09:52AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,joeyneus,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US,272.0,111.0,85.0,20800.0,8.0,178900.0,19500.0,243.0,697.0,326.0,1.0,272.0,178900.0,Original,"
Upper decky gum pillies #zyn #fyp #foryoupage #ferda @freezertarps
",
51,@juhovienonen_video_7146176748978277638.mp4,15.932773,0,33.6134453781513,7.105427357601E-15,33.6134453781513,33.6134453781513,1.627585,2.4487166,332849.501057082,1,0,1,7146176748978277638,https://www.tiktok.com/juhovienonen/video/7146176748978277638,juhovienonen,2038,https://www.tiktok.com/@juhovienonen/video/7146176748978277638,22-Sep-2022 05:15AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,juhovienonen,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FI,5537.0,2905.0,2814.0,181500.0,198.0,24400.0,1461.0,36.0,37.0,47.0,1.0,5537.0,24400.0,"Music - alkuperäinen ääni - PaaluÄijä
","
#fyp #sinullesivu #huumoria #suomitiktok #snus #odens
",
52,@purmolina_video_7211974677365902598.mp4,74.72,0,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.3767015,0.44035748,58169.534375,1,0,1,7211974677365902598,https://www.tiktok.com/purmolina/video/7211974677365902598,purmolina,1100,https://www.tiktok.com/@purmolina/video/7211974677365902598,18-Mar-2023 12:45PM,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,purmolina,42.0,42.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FI,193.0,35.0,18.0,1618.0,6.0,11200.0,346.0,0.0,17.0,33.0,1.0,193.0,11200.0,"Music - Hundred Miles - Sped Up Version - YALL
",Gar snuskampanj hejm även hos fammo? #snus #nuuska #österbotten #farmor #finlandssvensk,
53,@tv2norge_video_7191816259888090373.mp4,70.805011,23,40.0,0.0,40.0,40.0,1.7941575,0.52457863,60427.4505370266,1,1,1,7191816259888090373,https://www.tiktok.com/tv2norge/video/7191816259888090373,tv2norge,1378,https://www.tiktok.com/@tv2norge/video/7191816259888090373,23-Jan-2023 04:00AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,tv2norge,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,78700.0,87.0,55.0,4700000.0,614.0,416100.0,26600.0,49.0,889.0,1517.0,1.0,78700.0,416100.0,Original,@aleksmeso brukte kreativiteten for å smugle snus inn på Farmen-gården😅 #tv2 #farmen,
54,@plotnui_video_7143278489179933958.mp4,29.066667,7,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.7899885,2.5438478,105401.560275545,1,0,1,7143278489179933958,https://www.tiktok.com/plotnui/video/7143278489179933958,plotnui,2103,https://www.tiktok.com/@plotnui/video/7143278489179933958,14-Sep-2022 09:48AM,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,plotnui,250.0,250.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UA,4026.0,163.0,81.0,496200.0,668.0,15600.0,1439.0,31.0,69.0,7.0,1.0,4026.0,15600.0,"Music - оригінальний звук - Ілюха Плотний 🤝🇺🇦
","
Відповідь на коментар @lev.richit #snus #snusking #відгук ти реально звір
",
55,@polletestar_video_7152210175976361221.mp4,34.248005,2,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.3029389,1.6807958,172278.061523438,1,0,1,7152210175976361221,https://www.tiktok.com/polletestar/video/7152210175976361221,polletestar,1907,https://www.tiktok.com/@polletestar/video/7152210175976361221,08-Oct-2022 11:28AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,polletestar,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,14300.0,53.0,37.0,278800.0,236.0,9582.0,614.0,11.0,20.0,5.0,1.0,14300.0,9582.0,Original ,"
Mycket intressant pjäs här va ? #för #fyp #snus #ld #fördig #malmö 
",
56,@holdenbrown_14_video_7144814761035762987.mp4,5.78,2,33.3333333333333,0.0,33.3333333333333,33.3333333333333,0.9427314,1.1755716,181517.13372093,1,0,0,7144814761035762987,,,2073,https://www.tiktok.com/@holdenbrown_14/video/7144814761035762987,18-Sep-2022 01:10PM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,holdenbrown_14,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,US,85400.0,171.0,128.0,1600000.0,173.0,12000.0,861.0,0.0,29.0,23.0,1.0,85400.0,12000.0,"Music- Luna, amore e no - Piero Piccioni
","
do you even pack zyncrosby’s? #zyn 
",
57,@yeahdudeyeah.v2_video_7196465973187136814.mp4,15.045011,3,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.8484927,1.0886734,144159.664444444,1,0,1,7196465973187136814,https://www.tiktok.com/yeahdudeyeah.v2/video/7196465973187136814,yeahdudeyeah.v2,1315,https://www.tiktok.com/@yeahdudeyeah.v2/video/7196465973187136814,04-Feb-2023 04:43PM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,yeahdudeyeah.v2,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,US,2411.0,395.0,35.0,259500.0,71.0,38300.0,973.0,37.0,109.0,413.0,1.0,2411.0,38300.0,"Music- 
Neon Moon - Brooks & Dunn
","
you know i be asking everyone for codes #fyp #zyn #zyntok #uppydecky 
",
